item_id,item_name
8638,"robe of twilight remedy"
8639,"hindering poison iii"
864,"betnikh treasure map ii"
8640,"conspicuous poison iv"
8641,"conspicuous poison vi"
8642,"stealth-draining poison v"
8643,"stealth-draining poison iii"
8644,"stealth-draining poison vi"
8645,"enervating poison ii"
8646,"savagery-draining poison iv"
8647,"savagery-draining poison viii"
8648,"brutality-draining poison ii"
8649,"cowardice poison iii"
865,"gloves of the arena"
8650,"sorcery-draining poison iii"
8651,"fracturing poison iii"
8652,"fracturing poison vi"
8653,"resolve-draining poison ii"
8654,"resolve-draining poison viii"
8655,"breaching poison v"
8656,"breaching poison ii"
8657,"breaching poison vii"
8658,"breaching poison vi"
8659,"ward-draining poison v"
866,"major glyph of weakening"
8660,"drain stamina poison iv"
8661,"drain stamina poison iii"
8662,"damage magicka poison i"
8663,"damage magicka poison ii"
8664,"damage magicka poison viii"
8665,"drain health poison iv"
8666,"drain health poison viii"
8667,"drain health poison vi"
8668,"helmet of varen's legacy"
8669,"greater glyph of prismatic onslaught"
867,"lesser glyph of magicka"
8670,"greater glyph of prismatic defense"
8671,"exotic heavy armor"
8672,"ebon axe of decrease health"
8673,"beech bow of absorb health"
8674,"mahogany bow of absorb health"
8675,"nightwood lightning staff of absorb health"
8676,"ruby ash inferno staff of decrease health"
8677,"maple ice staff of absorb stamina"
8678,"solution of ravage spell protection"
8679,"steel sword of hardening"
868,"rera"
8680,"sip of ravage armor"
8681,"dram of vitality"
8682,"pewter necklace of disease resist"
8683,"hindering poison viii"
8684,"drain health poison v"
8685,"potion of vitality"
8686,"calcinium battle axe of absorb stamina"
8687,"jerkin of twilight remedy"
8688,"mahogany restoration staff of absorb health"
8689,"elegant bow"
869,"green salad"
8690,"sip of vitality"
8691,"damage magicka poison vii"
8692,"hammer of shalidor's curse"
8693,"damage magicka poison vi"
8694,"solution of vitality"
8695,"restoration staff of the knightmare"
8696,"sash of twilight remedy"
8697,"hindering poison ii"
8698,"entrapping poison v"
8699,"prophecy-draining poison iv"
87,"mahogany bow of shock"
8700,"panacea of ravage spell protection"
8701,"maul of twilight's embrace"
8702,"brutality-draining poison iv"
8703,"panacea of enervation"
8704,"sip of ravage spell protection"
8705,"moondancer robe"
8706,"battle axe of the harbinger"
8707,"sword"
8708,"elegant mace"
8709,"hindering poison i"
871,"dagger of death's wind"
8710,"drain magicka poison v"
8711,"tincture of protection"
8712,"ward-draining poison iii"
8713,"uncertainty poison iii"
8714,"protection-reversing poison iv"
8715,"ash lightning staff of poison"
8716,"stealth-draining poison i"
8717,"potion of lingering health"
8718,"exemplary nirnhoned lightning staff"
8719,"breaching poison viii"
872,"ordinator boots"
8720,"pelinal's hat"
8721,"speed-draining poison iv"
8722,"iron pauldrons"
8723,"hindering poison vi"
8724,"voidsteel greatsword of poison"
8725,"prophecy-draining poison ii"
8726,"escapist's poison iv"
8727,"escapist's poison vi"
8728,"orichalc sword of foulness"
8729,"breaching poison i"
873,"splendid glyph of decrease health"
8730,"entrapping poison ii"
8731,"distillate of vitality"
8732,"copper necklace of decrease spell harm"
8733,"entrapping poison i"
8734,"maul of the noble's conquest"
8735,"voidsteel greatsword of hardening"
8736,"bracers of shalidor's curse"
8737,"pelinal's ice staff"
8738,"brutality-draining poison viii"
8739,"solution of protection"
874,"pauldron of night's silence"
8740,"ruby ash bow of weapon damage"
8741,"galerion's bow"
8742,"damage stamina poison vi"
8743,"essence of vulnerability"
8744,"distillate of creeping ravage health"
8745,"dram of armor"
8746,"solution of creeping ravage health"
8747,"vulnerability poison vi"
8748,"pelinal's epaulets"
8749,"maiming poison ii"
875,"epaulets of the noble's conquest"
8750,"uncertainty poison ii"
8751,"sorcery-draining poison iv"
8752,"cowardice poison i"
8753,"resolve-draining poison iii"
8754,"resolve-draining poison vi"
8755,"sorcery-draining poison ii"
8756,"potion of defile"
8757,"enervating poison viii"
8758,"prophecy-draining poison iii"
8759,"gradual ravage health poison iv"
876,"galatite helm"
8760,"fracturing poison ii"
8761,"calcinium sword of weapon damage"
8762,"escapist's poison viii"
8763,"entrapping poison iii"
8764,"maiming poison vi"
8765,"ward-draining poison viii"
8766,"ruby ash ice staff of absorb health"
8767,"copper ring of disease resist"
8768,"entrapping poison iv"
8769,"stealth-draining poison viii"
877,"shimmerene tonic"
8770,"panacea of protection"
8771,"distillate of lingering health"
8772,"escapist's poison ii"
8773,"essence of ravage spell protection"
8774,"uncertainty poison vii"
8775,"galerion's greatsword"
8776,"steel axe of absorb stamina"
8777,"quicksilver mace of absorb health"
8778,"defiling poison iii"
8779,"speed-draining poison vi"
878,"rubedo leather guards of magicka"
8780,"dram of creeping ravage health"
8781,"uncertainty poison iv"
8782,"ruby ash restoration staff of poison"
8783,"potion of ravage spell protection"
8784,"galerion's maul"
8785,"pact brigand mercenary contract"
8786,"protection-reversing poison viii"
8787,"cloudy yerba zinger tonic"
8788,"electrum necklace of disease resist"
8789,"ash inferno staff of crushing"
879,"dagger of the noble's conquest"
8790,"defiling poison vii"
8791,"brutality-draining poison vi"
8792,"copper ring of potion speed"
8793,"damage stamina poison vii"
8794,"entrapping poison vii"
8795,"cowardice poison vi"
8796,"ward-draining poison i"
8797,"calcinium dagger of weapon damage"
8798,"nidras's letters"
8799,"eternal hunt maul"
88,"steel greaves of health"
8800,"cowardice poison v"
8801,"strong glyph of prismatic defense"
8802,"flat gossamer mazte"
8803,"iron sword of poison"
8804,"panacea of ravage armor"
8805,"maiming poison i"
8806,"battle axe of flame"
8807,"birch bow of prismatic onslaught"
8808,"ward-draining poison iv"
8809,"iron battle axe of weapon damage"
881,"mask of the darkest seducer"
8810,"iron axe of absorb health"
8811,"maple bow of foulness"
8812,"arm cops of varen's legacy"
8813,"iron battle axe of hardening"
8814,"tincture of ravage spell protection"
8815,"oak bow of decrease health"
8816,"ash inferno staff of absorb stamina"
8817,"ebon axe of weapon damage"
8818,"panacea of lingering health"
8819,"nightwood lightning staff of foulness"
882,"pauldrons of soulshine"
8820,"maiming poison iii"
8821,"greatsword of tava's favor"
8822,"prophecy-draining poison i"
8823,"enervating poison vi"
8824,"vulnerability poison viii"
8825,"gloves of shalidor's curse"
8827,"sorcery-draining poison i"
8828,"speed-draining poison ii"
8829,"dram of ravage armor"
883,"carnelian"
8830,"distillate of ravage armor"
8831,"protection-reversing poison vii"
8832,"speed-draining poison viii"
8833,"beech lightning staff of crushing"
8834,"vulnerability poison iv"
8835,"iron battle axe of absorb stamina"
8836,"orichalc sword of crushing"
8837,"ruby ash lightning staff of weapon damage"
8838,"sorcery-draining poison vi"
8839,"cowardice poison ii"
884,"petty glyph of reduce feat cost"
8840,"maiming poison iv"
8841,"gradual health drain poison vii"
8842,"potion of vulnerability"
8843,"drain magicka poison ii"
8844,"sip of defile"
8845,"shirt of shalidor's curse"
8846,"cowardice poison iv"
8847,"gradual ravage health poison i"
8848,"amber plasm robe"
8849,"gossamer breeches"
885,"black marsh wamasu loin"
8850,"crown refreshing drink"
8851,"weapon enchantment box"
8852,"amber plasm hat"
8853,"gossamer gloves"
8854,"pauldron of mazzatun"
8855,"gossamer sash"
8856,"shield of necropotence"
8857,"crown tri-restoration potion"
8858,"crown fortifying meal"
8859,"heem-jas' guards"
886,"maple bow of flame"
8860,"ash bow of foulness"
8861,"exemplary nirnhoned sabatons"
8862,"nightwood bow of weakening"
8863,"gauntlets of mazzatun"
8864,"maul of varen's legacy"
8865,"widowmaker jack"
8866,"ice furnace pauldron"
8867,"gossamer hat"
8868,"widowmaker guards"
8869,"pauldron of the storm knight"
887,"axe of oblivion's foe"
8870,"mahogany restoration staff of weapon damage"
8871,"shield of the red mountain"
8872,"amber plasm epaulets"
8873,"helm of mazzatun"
8874,"greaves of mephala's hand"
8875,"helm of mephala's hand"
8876,"jerkin of syrabane"
8877,"galerion's dagger"
8878,"shield of the warlock"
8879,"ash lightning staff of hardening"
888,"hide bracers of magicka"
8880,"helm of the storm knight"
8881,"gossamer shield"
8882,"shield of syrabane"
8883,"breaching poison iii"
8884,"armor enchantment box"
8885,"nightwood ice staff of weapon damage"
8886,"widowmaker bracers"
8887,"hat of shalidor's curse"
8888,"ice furnace shield"
8889,"robe of the warlock"
889,"quicksilver battle axe"
8890,"breeches of shalidor's curse"
8891,"iron dagger of hardening"
8892,"heem-jas' boots"
8893,"pauldron of nikulas"
8894,"heem-jas' helmet"
8895,"beech bow of decrease health"
8896,"pauldron of mephala's hand"
8897,"distillate of hindering"
8898,"hat of the sun"
8899,"guards of the red mountain"
89,"galatite axe of shock"
890,"topgrain hide"
8900,"hat of the warlock"
8901,"widowmaker belt"
8902,"jewelry enchantment box"
8903,"sabatons of mephala's hand"
8904,"drain magicka poison iv"
8905,"shield of mephala's hand"
8906,"drain magicka poison i"
8907,"guards of salvation"
8908,"sabatons of mazzatun"
8909,"ebon sword of hardening"
891,"bow of the song of lamae"
8910,"arm cops of salvation"
8912,"girdle of mazzatun"
8913,"amber plasm shield"
8914,"heem-jas' arm cops"
8915,"heem-jas' belt"
8916,"greaves of mazzatun"
8917,"girdle of mephala's hand"
8918,"amber plasm shoes"
8919,"jerkin of the warlock"
892,"recipe: cornerclub kaveh"
8920,"unfamiliar heavy armor"
8921,"amber plasm jerkin"
8922,"gossamer jerkin"
8923,"cuirass of the dragon"
8924,"amber plasm sash"
8925,"jerkin of the sun"
8926,"shield of salvation"
8927,"iron dagger of poison"
8928,"amber plasm breeches"
8929,"heem-jas' bracers"
893,"recipe: port hunding cheese fries"
8930,"helm of the dragon"
8931,"widowmaker boots"
8932,"shield of the dragon"
8933,"pauldron of the dragon"
8934,"gauntlets of mephala's hand"
8935,"heem-jas' jack"
8936,"pewter necklace of potion speed"
8937,"cuirass of mazzatun"
8938,"gossamer robe"
8939,"gradual ravage health poison vii"
894,"recipe: wamasu spew"
8940,"ruby ash bow of decrease health"
8941,"gossamer shoes"
8942,"shield of the sun"
8943,"hickory ice staff of absorb magicka"
8944,"widowmaker shield"
8945,"jerkin of necropotence"
8946,"rubedite dagger of absorb health"
8947,"amber plasm gloves"
8948,"arm cops of the red mountain"
8949,"heem-jas' shield"
895,"monastic slippers"
8950,"widowmaker helmet"
8951,"bow"
8952,"cuirass of mephala's hand"
8953,"gossamer epaulets"
8954,"shield of mazzatun"
8955,"unknown armor"
8956,"dwarven greatsword of absorb magicka"
8957,"widowmaker arm cops"
8958,"conspicuous poison vii"
8959,"unfamiliar light armor"
8960,"cowardice poison viii"
8961,"ash bow of absorb magicka"
8962,"obscure metal weapon"
8963,"maiming poison viii"
8964,"exemplary nirnhoned bow"
8965,"steel dagger of decrease health"
8966,"hickory ice staff of weakening"
8967,"ash bow of weapon damage"
8968,"ruby ash restoration staff of absorb health"
8969,"eternal hunt girdle"
897,"boots of the shadow walker"
8970,"copper ring of decrease spell harm"
8971,"flat old clear-eye whiskey"
8972,"orichalc battle axe of poison"
8973,"maple restoration staff of foulness"
8974,"nightwood inferno staff of hardening"
8975,"sorcery-draining poison viii"
8976,"birch restoration staff of decrease health"
8977,"beech bow of absorb magicka"
8979,"maul of the arena"
898,"skald-king's pauldrons"
8980,"solution of defile"
8981,"hickory restoration staff of weapon damage"
8982,"orichalc greatsword of foulness"
8983,"dwarven greatsword of absorb health"
8984,"exemplary nirnhoned cuirass"
8985,"exemplary nirnhoned bracers"
8986,"exemplary nirnhoned epaulets"
8987,"dram of vulnerability"
8988,"elixir of vulnerability"
8989,"exemplary nirnhoned maul"
899,"malabal tor treasure map i"
8990,"maiming poison vii"
8991,"nightwood inferno staff of decrease health"
8992,"oak inferno staff of hardening"
8993,"dwarven battle axe of poison"
8994,"ruby ash ice staff of absorb magicka"
8995,"dwarven battle axe of foulness"
8996,"obscure heavy armor"
8997,"orichalc sword of absorb stamina"
8998,"galerion's sword"
8999,"pauldron of redistribution"
9,"hide jack of stamina"
90,"raw kreshweed"
900,"pact's ice staff"
9000,"voidsteel greatsword of absorb health"
9001,"dwarven pauldrons of health"
9002,"pauldron of shalidor's curse"
9003,"greatsword of kagrenac's hope"
9004,"oak restoration staff of absorb stamina"
9005,"yew inferno staff of absorb stamina"
9006,"steel sword of absorb magicka"
9007,"steel mace of absorb health"
9008,"oak lightning staff of absorb stamina"
9009,"birch bow of weapon damage"
901,"calcinium axe"
9010,"copper ring of decrease physical harm"
9011,"ruby ash inferno staff of weapon damage"
9012,"dwarven greatsword of absorb stamina"
9013,"ash bow of absorb stamina"
9014,"oak inferno staff of poison"
9015,"orichalc battle axe of absorb stamina"
9016,"curious equipment"
9017,"sorcery-draining poison vii"
9018,"panacea of defile"
9019,"dram of ravage spell protection"
9020,"eternal hunt greatsword"
9021,"nightwood ice staff of hardening"
9022,"dwarven maul of weapon damage"
9023,"beech inferno staff of weapon damage"
9024,"vulnerability poison vii"
9025,"axe of varen's legacy"
9026,"prophecy-draining poison vi"
9027,"rubedite battle axe of absorb health"
9028,"ward-draining poison vi"
9029,"mahogany inferno staff of poison"
903,"treacleberry tea"
9030,"pewter ring of potion speed"
9031,"mahogany ice staff of foulness"
9032,"hickory lightning staff of weapon damage"
9033,"ice staff of tava's favor"
9034,"maul of tava's favor"
9035,"hickory ice staff of poison"
9036,"oak ice staff of absorb stamina"
9037,"ebon greatsword of poison"
9038,"pelinal's lightning staff"
9039,"iron maul of weapon damage"
904,"reaper's march treasure map iv"
9040,"inferno staff of the harbinger"
9041,"rubedite sword of hardening"
9042,"dwarven dagger of decrease health"
9043,"panacea of creeping ravage health"
9044,"potion of ravage armor"
9045,"petty glyph of prismatic defense"
9046,"orichalc greatsword of weapon damage"
9047,"beech restoration staff of poison"
9048,"pelinal's restoration staff"
9049,"pelinal's greatsword"
905,"shoes of the undaunted unweaver"
9050,"iron greatsword of decrease health"
9051,"voidsteel maul of foulness"
9052,"ring of the arch-mage"
9053,"werewolf hide lightning staff"
9054,"crafting motif 39: minotaur staves"
9055,"inferno staff of the sun"
9056,"ice staff of the potentates"
9057,"ravaging lightning staff"
9058,"gloves of the swift"
9059,"robe of the swift"
9060,"bow of the shadow walker"
9061,"restoration staff of the healer"
9062,"mace of nikulas"
9063,"maul of necropotence"
9064,"dagger of vengeance leech"
9065,"inferno staff of syrabane"
9066,"ring of the potentates"
9067,"lightning staff of the desert rose"
9068,"sword of the red mountain"
9069,"axe of the sun"
907,"magnus' hat"
9070,"ring of durok's bane"
9071,"shield of the potentates"
9072,"dagger of necropotence"
9073,"lightning staff of the heartland"
9074,"guards of the morag tong"
9075,"jerkin of destruction mastery"
9076,"crafting motif 35: dro-m'athra bows"
9077,"pearl sand"
9078,"crafting motif 40: order hour daggers"
9079,"crafting motif 35: dro-m'athra maces"
908,"necklace of akatosh's blessing"
9080,"dagger of the dragon"
9081,"restoration staff of the hawk's eye"
9082,"crafting motif 40: order hour axes"
9083,"battle axe of the hawk's eye"
